#Id,ALPHA,Av,Av2d,Av_68L,Av_68U,Av_95L,Av_95U,DDO51_finf,DDO51_finf_68L,DDO51_finf_68U,DDO51_finf_95L,DDO51_finf_95U,Gal_Rad,Glat,Glon,H,H_68L,H_68U,H_95L,H_95U,J,J_68L,J_68U,J_95L,J_95U,Kepler,Kepler_68L,Kepler_68U,Kepler_95L,Kepler_95U,Ks,Ks_68L,Ks_68U,Ks_95L,Ks_95U,Teff,Teff_err,W1,W1_68L,W1_68U,W1_95L,W1_95U,W2,W2_68L,W2_68U,W2_95L,W2_95U,W3,W3_68L,W3_68U,W3_95L,W3_95U,W4,W4_68L,W4_68U,W4_95L,W4_95U,X,Y,Z,age,age_68L,age_68U,age_95L,age_95U,age_err,alpha,dist,dist2d,dist_68L,dist_68U,dist_95L,dist_95U,dnu,dnu_err,feh,feh_err,fils,g,g_68L,g_68U,g_95L,g_95U,i,i_68L,i_68U,i_95L,i_95U,logAge,logg,logg_68L,logg_68U,logg_95L,logg_95U,logrho,logrho_68L,logrho_68U,logrho_95L,logrho_95U,m_seismo,mass,mass_68L,mass_68U,mass_95L,mass_95U,mass_err,mbol,mbol_68L,mbol_68U,mbol_95L,mbol_95U,mu0,mu02d,mu0_68L,mu0_68U,mu0_95L,mu0_95U,nfil,nmx,nmx_err,r,r_68L,r_68U,r_95L,r_95U,r_seismo,rad,rad_68L,rad_68U,rad_95L,rad_95U,rad_err,z,z_68L,z_68U,z_95L,z_95U,lgs,sig_Z,sig_Gal_Rad,sig_age,sig_mass,Rgaia,radius_val,Kabs,glogg,parallax,parallax_error,dist_ABJ,sig_dist_ABJ,BC_K,BC_G,A_K,sfd_A_K,Lumo,gLumo
212714208,,-0.2271,-0.23,-0.385,-0.0095,-0.5338,0.195,0.8824,0.6096,1.0296,0.337,1.1498,6.8769077100613,54.287,315.096,-1.8512,-1.889,-1.6303,-2.05,-1.5204,-1.3319999999999999,-1.35,-1.0599,-1.541,-0.9499,0.3928,0.1672,0.5297,-0.0624,0.6497,-1.9240000000000002,-1.97,-1.7143,-2.13,-1.6092,4770,100,-1.9604,-2.01,-1.755,-2.1684,-1.6503,-1.8983,-1.93,-1.6729,-2.11,-1.5843,-1.9946,-2.03,-1.7762,-2.19,-1.6738,-2.0009,-2.05,-1.7979,-2.204,-1.6903,-6.68937703461134,-1.59502179969896,3.16467391742739,3.4436,2.541,5.7617,1.6032,8.2623,,,3870.7954,3881.5031,3714.4964,4087.9332,3532.0749,4241.1437,3.5469999999999997,0.068,-0.39,0.2,griJHKs,1.1776,0.89,1.3107,0.63,1.4487,0.0755,-0.15,0.1906,-0.3652,0.3098,9.53701269914582,2.3782,2.3675,2.3902,2.3575,2.4018,-3.1375,-3.1574,-3.1163,-3.1791,-3.0988,1.4770955888606498,1.3118,1.1184,1.432,0.9999,1.6444,,0.2652,0.07,0.3939,-0.13,0.5185,12.939,12.945,12.8495,13.0575,12.7401,13.1374,6,30.22,0.75,0.3341,0.09,0.455,-0.1242,0.5897,6.12569917305101e-06,12.2137,11.324000000000002,12.6185,10.8143,13.4584,,-0.0826,-0.29,0.0324,-0.4742,0.1697,2.38649454914791,0.1867184,0.170193517076822,2.3181,0.1568,10.189043617657054,9.89,-1.521634821803,2.4081962068773,0.26802,0.0336,3.69036903690369,0.5089150035221169,2.056,-0.084,0.0068075998686254035,0.0,69.33596156116613,48.25372988365585
212743777,,-0.11,-0.11,-0.295,0.1047,-0.475,0.3023,1.1683,0.91,1.3879,0.65,1.5537,7.73404627982414,55.282,312.88599999999997,-1.9206,-2.0582,-1.7899,-2.208,-1.7303,-1.2766,-1.4256,-1.1303,-1.59,-1.0652,0.4961,0.3016,0.6696,0.0914,0.7698,-2.0271,-2.153,-1.8902,-2.3016,-1.8303,4340,100,-2.0788,-2.21,-1.9487,-2.3604,-1.8898,-1.9846,-2.1154,-1.85,-2.2636,-1.7902,-2.1036,-2.2328,-1.97,-2.3804,-1.9102,-2.1193,-2.25,-1.9916,-2.3956,-1.9303,-7.708110303251691,-0.6328565488061011,1.27161159507174,10.4422,6.0954,16.0469,3.9373,20.178,,,1516.5246,1524.0527,1440.4557,1596.3988,1388.3531,1680.934,2.608,0.065,-0.19,0.2,griJHKs,1.4449,1.193,1.6497,0.95,1.8168,0.1057,-0.0728,0.27,-0.2544,0.3698,10.018792007019199,2.1851,2.1731,2.1974,2.1625,2.2102,-3.3874,-3.4092,-3.3663,-3.4327,-3.3488,1.2905796855698,1.0244,0.9123,1.1801,0.8626,1.374,,0.2643,0.11,0.4283,-0.07,0.5042,10.9042,10.915,10.7925,11.0157,10.7125,11.1278,6,20.1,0.56,0.4342,0.237,0.6098,0.0216,0.7101,2.10104684258558e-06,13.5686,12.8552,14.3882,12.4165,15.2859,,-0.0979,-0.2522,0.0698,-0.428,0.1498,2.18888182180159,0.07797155,0.17482548135793696,4.97575,0.1339,12.453541561487288,11.21,-1.8363280586455801,2.35946526080892,0.69522,0.0536,1.44614461446145,0.11858552558591601,2.342,-0.242,0.009990066559201208,0.0,58.64345207504462,49.40093818983369
212761790,,0.3715,0.4,0.2087,0.5248,0.0528,0.6649,1.5212,1.35,1.7333,1.2456,1.9296,7.922483728543758,55.483000000000004,315.87,-0.9491,-1.07,-0.8681,-1.15,-0.7547,-0.4173,-0.5394,-0.3103,-0.6338,-0.19,1.0978,0.9496,1.2498,0.85,1.4093,-1.0335,-1.1458,-0.95,-1.23,-0.8458,4600,100,-1.0713,-1.17,-0.9761,-1.27,-0.8886,-1.0092,-1.112,-0.9103,-1.205,-0.8103,-1.0998,-1.2044,-1.0103,-1.2908,-0.91,-1.1069,-1.21,-1.0156,-1.31,-0.9289,-7.91373501010741,-0.372218509535555,0.8030618024382029,5.1736,3.5075,7.4708,2.6092,11.3471,,,943.3903,939.7232,910.9613,979.2861,879.3667,1015.0514,6.0,0.084,-0.62,0.2,griJHKs,1.8143,1.6492,2.0298,1.5294,2.2097,0.7841,0.65,0.9269,0.5484,1.0698,9.713792847939061,2.674,2.6625,2.6825,2.6533,2.6924,-2.6768,-2.6888,-2.6622,-2.7027,-2.6513,1.31718612073211,1.1716,1.0665,1.2942,0.9683,1.4188,,1.0133,0.87,1.1373,0.77,1.2737,9.8735,9.865,9.7975,9.9545,9.7208,10.0324,6,59.7,1.26,1.0269,0.8726,1.1701,0.7746,1.3297,3.4004421162132e-05,8.1648,7.8531,8.5116,7.5509,8.8474,,0.6573,0.51,0.7701,0.415,0.91,2.674294146595,0.0341624,0.12994071660265302,1.98165,0.11385,8.624107378474813,7.93,-1.10856219499878,2.59004814433223,0.9890200000000001,0.044000000000000004,1.01410141014101,0.046059005877678,2.16,-0.146,0.009436777284609404,0.0,26.798652581383013,29.898552779614157
212711911,,-0.2923,-0.29,-0.382,-0.2249,-0.4665,-0.1451,2.5861,2.4612,2.7097,2.309,2.8297,7.6983813692917575,53.146,322.343,-0.2741,-0.3284,-0.2502,-0.3962,-0.2302,0.3152,0.2624,0.3498,0.1796,0.3697,1.9682,1.8836,2.0297,1.77,2.085,-0.3761,-0.4284,-0.3503,-0.4970000000000001,-0.3299,4500,100,-0.4204,-0.4686,-0.3902,-0.5384,-0.3702,-0.3293,-0.3894,-0.3099,-0.4566,-0.2902,-0.4442,-0.4882,-0.4102,-0.5572,-0.3903,-0.4602,-0.5084,-0.4302,-0.5776,-0.4102,-7.6838453166084895,-0.47286029384204403,1.0575894964799901,19.9526,15.7616,20.1772,11.7598,20.1788,,,1290.4666,1288.2491,1270.72,1313.6611,1254.3243,1341.1721,8.145,0.10099999999999999,0.22,0.2,griJHKs,2.8387,2.71,2.9399,2.57,3.0529,1.611,1.53,1.653,1.43,1.6952,10.299999496117001,2.8152,2.8087,2.8224,2.8025,2.8298,-2.4173,-2.4262,-2.4072,-2.4362,-2.3991,0.9878766540709628,0.9268,0.8994,0.9833,0.8669,1.0446,,1.8155,1.75,1.864,1.649,1.8901,10.5537,10.55,10.5202,10.5924,10.492,10.6374,6,82.43,1.71,1.8945,1.81,1.9554,1.695,2.0097,8.557627389139591e-05,6.2168,6.1094,6.353,6.0073,6.5153,,1.4505,1.3832,1.4897,1.2790000000000001,1.5101,2.80963245635622,0.02147055,0.06433482559963401,4.191,0.0565,6.180812625684192,5.57,-0.363503706566135,2.8731715452782702,0.77482,0.0712,1.3021302130213,0.131133356343538,2.238,-0.16699999999999998,0.005174354503309931,0.0,14.22899991705658,14.064741055542564
212774285,,0.1978,0.2,0.0274,0.3649,-0.135,0.5308,0.4736,0.29,0.6509,0.11,0.8328,5.8466552503240585,53.571999999999996,328.5540000000001,-1.8594,-1.99,-1.7208,-2.1198,-1.5904,-1.345,-1.4784,-1.1903,-1.63,-1.0618,0.1215,-0.0388,0.2898,-0.2042,0.4496,-1.9286,-2.0566,-1.7903,-2.19,-1.6673,4770,100,-1.9657,-2.09,-1.8248,-2.23,-1.7097,-1.9339,-2.0616,-1.7902,-2.2030000000000003,-1.6703,-2.0005,-2.13,-1.8651,-2.27,-1.7498,-2.0174,-2.15,-1.8842,-2.2724,-1.7504,-5.61359348857772,-1.6343028364228305,4.26298211651671,3.4464,2.2095,5.5577,1.4622,8.8705,,,5275.5127,5260.1716,5029.212,5516.5645,4808.0595,5774.1715,3.2880000000000003,0.07200000000000001,-1.13,0.2,griJHKs,0.7577,0.5762,0.9498,0.39,1.1367,-0.1739,-0.33,-0.015,-0.49,0.1354,9.53736568161789,2.3316,2.3175,2.3425,2.3075,2.3562,-3.1926,-3.2122,-3.1713,-3.2338,-3.1534,1.40149087381619,1.1877,1.0312,1.3489,0.9162,1.5483,,0.0404,-0.11,0.204,-0.2708,0.35,13.6113,13.605,13.5075,13.7083,13.4098,13.8074,6,26.84,0.71,0.0711,-0.09699999999999999,0.2298,-0.261,0.3896,4.67503597866466e-06,12.2146,11.5345,12.9503,10.9144,13.6923,,-0.2985,-0.45,-0.14400000000000002,-0.5966,0.0097,2.33498260064186,0.24367625,0.21961509749107894,1.6741,0.15885,14.166669412848107,,-2.22797426882684,2.15914386250137,0.11732000000000001,0.0302,7.188718871887192,1.5918131647329798,2.044,-0.10300000000000001,0.009475356250818436,0.0,69.34618035883595,93.28236859797632
212702847,,0.1681,0.17,0.0155,0.3051,-0.1619,0.4349,1.9911,1.79,2.1697,1.682,2.3901,7.88565998363681,53.894,316.03,-0.3872,-0.503,-0.3103,-0.57,-0.1937,0.1261,-0.01,0.213,-0.0828,0.3497,1.5896,1.43,1.7280000000000002,1.33,1.8947,-0.4627,-0.575,-0.3899,-0.6348,-0.2702,4820,100,-0.4984,-0.61,-0.4275,-0.67,-0.3112,-0.4438,-0.5644,-0.3703,-0.6286,-0.2504,-0.5269,-0.6332,-0.45,-0.71,-0.3496,-0.5376,-0.65,-0.4656,-0.7118,-0.3503,-7.87513444392151,-0.4072970263727079,0.8299337122008341,6.8078,4.4157,9.4205,3.4277,14.9126,,,995.5234,995.4053,966.1176,1031.5419,933.3401,1070.2888,8.749,0.107,-0.44,0.2,griJHKs,2.2617,2.07,2.452,1.95,2.6588,1.294,1.13,1.4033,1.05,1.5706,9.83300678853184,2.8744,2.8629,2.8824,2.8539999999999996,2.8924,-2.3594,-2.3694,-2.3463,-2.3813,-2.3357,1.1809677577735802,1.0684,0.9915,1.1857,0.8912,1.2742,,1.5201,1.37,1.6391,1.2782,1.7901,9.9903,9.99,9.9251,10.0674,9.8502,10.1475,6,92.99,1.84,1.5244,1.3559999999999999,1.6498,1.27,1.8275,0.00011528060278000001,6.2049,6.0007,6.4557,5.7810000000000015,6.6883,,1.1749,1.013,1.27,0.95,1.4415,2.8769006664559797,0.03271215,0.11373468202522401,2.5024,0.0971,6.529030530843644,6.15,-0.568163653448728,2.8867473241534,0.9209200000000001,0.038,1.08910891089109,0.045711710031301,2.022,-0.07400000000000001,0.008473449258505189,0.0,18.657276857869803,20.657420101637495
212724201,,-0.2499,-0.25,-0.345,-0.1353,-0.445,-0.0145,2.5739,2.4028,2.6897,2.1926,2.7898,7.9078377521644905,53.104,324.20799999999997,-0.0408,-0.1218,0.0098,-0.2242,0.0298,0.5201,0.4218,0.5697,0.3006,0.5897,2.0761,1.9452,2.1498,1.7730000000000001,2.1897,-0.1285,-0.2188,-0.0899,-0.31,-0.0594,4670,100,-0.1669,-0.25,-0.1215,-0.3378,-0.0903,-0.0922,-0.1798,-0.0502,-0.2812,-0.0302,-0.1953,-0.2774,-0.1503,-0.376,-0.1299,-0.205,-0.29,-0.1624,-0.3766,-0.1303,-7.9027037892110705,-0.284904781544426,0.674620565358717,16.9951,12.5343,20.1782,8.1208,20.179000000000002,,,811.4139,812.8302,793.4141,833.9912,778.9326,860.1139999999997,9.769,0.121,-0.22,0.2,griJHKs,2.8359,2.6758,2.9497,2.4564,3.03,1.7530000000000001,1.6256,1.81,1.4794,1.8497,10.2303237243366,2.9182,2.9111,2.9274,2.9025,2.9349,-2.258,-2.2695,-2.2487,-2.2796,-2.2388,1.0221044787242501,0.9129,0.8590000000000001,0.9776,0.8317,1.0703,,1.9714,1.8546,2.0297,1.71,2.0655,9.5462,9.55,9.4975,9.6058,9.4575,9.6728,6,104.29,2.06,2.0065,1.87,2.0736,1.71,2.1224,0.000158664937764,5.4528,5.3211,5.6185,5.2457,5.8338,,1.6139,1.4992,1.6697,1.3504,1.6898,2.9198420073658102,0.02028855,0.10077395785319401,3.82195,0.0593,6.699945647693852,6.26,-0.5812402365917221,2.77101890570135,0.9986200000000001,0.0692,1.00810081008101,0.073604140220177,2.121,-0.113,0.0037387085140159616,0.0,12.696885103648512,19.16905092883653
212687849,,-0.2037,-0.22,-0.335,-0.0554,-0.435,0.1015,2.1798,1.93,2.2846,1.7268,2.3896,7.90361433384326,53.327,317.468,-0.4893,-0.5728,-0.4102,-0.695,-0.39,0.065,-0.03,0.1608,-0.1578,0.1898,1.6754,1.4869999999999999,1.7497,1.3226,1.8098,-0.5816,-0.6674,-0.5102,-0.764,-0.4702,4680,100,-0.6201,-0.69,-0.5343,-0.802,-0.5103,-0.5473,-0.6324,-0.4703,-0.7346,-0.4302,-0.6507,-0.7256,-0.5703,-0.8244,-0.5304,-0.657,-0.7458,-0.5902,-0.8416,-0.5503,-7.89498068117323,-0.36932314039895603,0.759368885222812,13.8536,10.1158,19.2454,6.5479,20.1779,,,914.7507,918.3328,888.1777,945.7133,867.9606,978.9799,7.237,0.094,-0.3,0.2,griJHKs,2.4549,2.2056,2.5497,2.0048,2.6496,1.3317,1.1708,1.4097,1.0284,1.4697,10.1415626439403,2.748,2.7386,2.7574,2.7314,2.7675,-2.5169,-2.5286,-2.5062,-2.5387,-2.4947,1.0606818489554202,0.9053,0.8590000000000001,1.0027,0.8241,1.107,,1.5404,1.4024,1.6297,1.251,1.6698,9.8065,9.815,9.7425,9.8788,9.6925,9.9539,6,70.7,1.52,1.589,1.4288,1.6897,1.25,1.7334,5.90934198747022e-05,6.6828,6.4631,6.8859,6.375,7.2098,,1.1677,1.048,1.2697,0.9024,1.3097,2.75148323995881,0.0287678,0.11027823265223301,4.5648,0.0974,7.036604089855754,6.56,-0.6912588447893689,2.80851775769782,1.02692,0.0505,0.9780978097809779,0.049307026597376,2.114,-0.111,0.005008407430279734,0.0,19.23494150877024,21.325546769872645
212681600,,0.1099,0.09,-0.075,0.2828,-0.2396,0.4548,1.5883,1.3282,1.7296,1.15,1.9336,7.3483199510508515,50.465,330.316,-1.026,-1.13,-0.8954,-1.23,-0.7915,-0.4732,-0.5918,-0.3304,-0.71,-0.2168,1.0632,0.91,1.2371,0.77,1.3999,-1.1013,-1.21,-0.9814,-1.31,-0.8835,4790,100,-1.1368,-1.25,-1.0228,-1.35,-0.9269,-1.0779,-1.1846,-0.9502,-1.29,-0.8526,-1.1794,-1.2776,-1.0504,-1.3744,-0.9504,-1.1825,-1.29,-1.0631,-1.39,-0.9672,-7.327574214418111,-0.551780966694926,1.3738165891733405,7.8918,4.8417,11.5731,3.3497,17.3496,,,1750.401,1753.8799,1672.014,1826.0047,1605.4985,1898.8107,5.434,0.095,-0.25,0.2,grJHKs,1.8945,1.61,2.0089,1.432,2.2097,0.7573,0.6042,0.9098,0.4654,1.0498,9.89717607049843,2.5993,2.5875,2.6094,2.5775,2.6205,-2.7628,-2.7811,-2.7488,-2.7966,-2.7338,1.22362460826523,1.0342,0.9418,1.1796,0.8511,1.2955,,0.9767,0.83,1.1255,0.69,1.2534,11.2157,11.22,11.1162,11.3075,11.027999999999999,11.3924,5,50.02,1.17,1.0029,0.845,1.1701,0.7044,1.3298,2.3846813270391896e-05,8.4678,8.0538,8.8612,7.7389,9.2458,,0.6134,0.47,0.7602,0.35,0.9031,2.60625234372661,0.07699535,0.197897638326969,3.3657,0.1189,8.97728741675416,7.77,-1.25397022791802,2.38008558511958,0.49882,0.0428,2.01320132013201,0.185034846571447,2.045,-0.075,0.006913120314993721,0.0,33.89017155864913,38.09104111146303
212694799,,0.1496,0.12,-0.0187,0.3248,-0.175,0.5017,1.7125,1.43,1.8598,1.2406,2.0698,7.155724637045901,51.361999999999995,328.314,-0.9737,-1.0754,-0.8502,-1.1782,-0.7502,-0.414,-0.53,-0.2742,-0.65,-0.1611,1.2119,0.99,1.3246,0.83,1.4754,-1.0561,-1.15,-0.9318,-1.25,-0.8364,4680,100,-1.0955,-1.19,-0.9742,-1.29,-0.8814,-1.0234,-1.13,-0.9057,-1.23,-0.8043,-1.125,-1.2266,-1.0104,-1.3208,-0.9103,-1.1349,-1.23,-1.0143,-1.33,-0.9215,-7.11883985706208,-0.7256129620740821,1.7512893555828704,6.5868,4.4157,10.3765,3.0549,15.4906,,,2212.4022,2223.3095,2120.2647,2304.099,2037.8869,2395.7939,5.729,0.085,-0.27,0.2,griJHKs,1.9924,1.71,2.1318,1.53,2.3438,0.8492,0.67,0.9787,0.53,1.1237,9.81867447682924,2.6401,2.6275,2.6491,2.6175,2.6593,-2.7163,-2.7313,-2.7030000000000003,-2.7438,-2.6889999999999996,1.29247243949372,1.1209,1.0045,1.2433,0.9078,1.3614,,1.0605,0.8944,1.1897,0.7618,1.3297,11.7243,11.735,11.632,11.8125,11.5459,11.8972,6,55.3,1.21,1.1258,0.9174,1.2501,0.77,1.4108,2.8965787555674e-05,8.3072,7.9352,8.6697,7.6208,9.0155,,0.6968,0.5396,0.8298,0.41,0.9665,2.6447889574666097,0.09191715,0.180073958794307,2.9804,0.1194,9.425625682856419,7.66,-1.32711278514237,2.32161888719699,0.35872,0.0441,2.78427842784278,0.38662647974875897,2.114,-0.109,0.006126986039959555,0.0,29.72235896903953,38.26434817731184
212687455,,0.0565,0.06,-0.1179,0.2049,-0.285,0.39399999999999996,0.6621,0.55,0.7708,0.37,0.9552,7.9215378582179,53.2,318.2870000000001,-1.6195,-1.6662,-1.5902,-1.81,-1.5016,-1.1226,-1.1702,-1.0702,-1.3302,-0.9902,0.3025,0.22699999999999998,0.3898,0.0388,0.5098,-1.685,-1.73,-1.6579,-1.8736,-1.5699,4920,100,-1.7209,-1.7590000000000001,-1.6902,-1.91,-1.6076,-1.6752,-1.7114,-1.6302,-1.8594,-1.5502,-1.7563,-1.7994,-1.7302,-1.9314,-1.6303,-1.7631,-1.8022,-1.7303,-1.9498,-1.6503,-7.914155852641518,-0.341905219731308,0.7126024191341309,4.3234,3.6728,5.1801,2.4814,6.8528,,,857.783,857.0378,842.3642,874.6449,827.0275,900.5128,4.11,0.07400000000000001,-0.49,0.2,iJHKs,0.9452,0.83,1.0659999999999998,0.6358,1.2497,0.0179,-0.0512,0.0898,-0.23,0.1951,9.63582541822076,2.4253,2.4158,2.4374,2.4025,2.4454,-3.0489,-3.0602,-3.0387,-3.0763,-3.0233,1.07355911044884,1.1617,1.1092,1.2245,1.0092,1.3861,,0.251,0.1854,0.3297,0.0068,0.4298,9.6669,9.665,9.6275,9.7092,9.5876,9.7724,4,32.56,0.87,0.2397,0.17,0.3277,-0.013000000000000001,0.4496,8.99974553586155e-06,10.8575,10.7152,11.0134,10.2329,11.6508,,-0.0939,-0.1588,-0.0303,-0.3252,0.0697,2.42560784722569,0.01614035,0.066823176816678,0.75365,0.05765,10.351144170252564,10.24,-1.59357624579929,2.33117240995906,1.1874200000000001,0.0389,0.843084308430843,0.027954254497788995,1.96,-0.049,0.006007106235478784,0.0,62.01698044385597,56.36735493536077
212708768,,-0.1992,-0.2,-0.2908,-0.1151,-0.375,-0.0151,2.1468,2.03,2.2505,1.87,2.3664,7.6880377029113625,52.923,323.087,-0.8063,-0.8792,-0.7702,-0.9658,-0.7502,-0.1957,-0.2674,-0.1502,-0.365,-0.1303,1.5068,1.4192,1.5698,1.2866,1.6098,-0.9112,-0.98,-0.8702,-1.0654,-0.8502,4530,100,-0.9586,-1.03,-0.9183,-1.1076,-0.8903,-0.8654,-0.9394,-0.8302,-1.0258,-0.8103,-0.9836,-1.061,-0.9499,-1.13,-0.9109,-1.0,-1.07,-0.9587,-1.147,-0.9303,-7.67378924483559,-0.46784863709556795,1.05580244559516,17.7385,13.9798,20.1772,9.8969,20.1784,,,1292.0533,1291.2195,1266.2515,1319.7979,1245.9482,1354.0488,5.521,0.083,0.24,0.2,grJHKs,2.4074,2.3026,2.5098,2.13,2.5956,1.1344,1.05,1.1862,0.93,1.2188,10.248916892312801,2.5972,2.5875,2.6039999999999996,2.5825,2.6144,-2.7485,-2.7613,-2.7379,-2.7723,-2.7263,1.09325197724794,0.9301,0.8958,1.0091,0.8709,1.0966,,1.3243,1.2432,1.3697,1.1424,1.4098,10.5564,10.555,10.5126,10.6025,10.4775,10.6582,5,50.6,1.16,1.4367,1.3378,1.4901,1.2216,1.5496,2.42166882446256e-05,8.0292,7.856,8.2784,7.7625,8.587,,0.9588,0.8826,1.0097,0.7694,1.0298,2.59914051747106,0.026773200000000004,0.081080337628705,3.0987,0.079,9.197149822848603,7.68,-1.23853212470868,2.94365381494091,0.6581199999999999,0.0412,1.52415241524152,0.09927960581072802,2.218,-0.152,0.008307473694860585,0.0,24.374060778380574,31.980839542363675
212734990,,0.0574,0.08,-0.10099999999999999,0.225,-0.255,0.3844,1.6804,1.5218,1.9297,1.33,2.1098,7.472260022438481,54.51,317.637,-0.8702,-0.97,-0.7637,-1.07,-0.6675,-0.3194,-0.43,-0.1928,-0.5494,-0.0904,1.215,1.0746,1.3897,0.93,1.5353,-0.9501,-1.05,-0.8515,-1.15,-0.7604,4690,100,-0.9872,-1.09,-0.8936,-1.176,-0.7902,-0.919,-1.03,-0.8241,-1.13,-0.7278,-1.0164,-1.11,-0.9122,-1.21,-0.8238,-1.0283,-1.13,-0.9335,-1.216,-0.8303,-7.43059943639984,-0.7879478781662329,1.66416881810852,6.0411,4.1039,9.0117,2.8510000000000004,13.1177,,,2014.1908,2009.0922,1942.1824,2091.6294,1872.8372,2170.0896,6.2810000000000015,0.087,-0.28,0.2,griJHKs,1.9616,1.81,2.2095,1.61,2.3766,0.8952,0.7604,1.0502,0.63,1.1868,9.781116024785698,2.6972,2.6875,2.7074,2.6775,2.717,-2.6376,-2.6498,-2.6238,-2.6637,-2.613,1.3225426680496102,1.1609,1.0458,1.2705,0.9543,1.3994,,1.119,0.9924,1.2698,0.855,1.39,11.5205,11.515,11.4415,11.6024,11.3625,11.6824,6,62.93,1.32,1.1444,1.01,1.3229,0.8688,1.4697,3.96626181366663e-05,7.8938,7.5683,8.2038,7.2778,8.5266,,0.7633,0.6382,0.9097,0.51,1.0324,2.70138505272987,0.0747235,0.134866112490792,2.4539,0.11235,7.475412265333433,6.76,-0.827161135850931,2.60248297459546,0.5018199999999999,0.0471,2.0012001200119998,0.20429685018735896,2.108,-0.107,0.00628064018728114,0.0,27.067873503672775,24.274606483023938
212725648,,0.0104,0.01,-0.145,0.1577,-0.2914,0.3149,1.9869,1.81,2.2089,1.59,2.372,7.77718604907042,52.448,327.306,-0.5935,-0.69,-0.4917,-0.7938,-0.4099,-0.0387,-0.17,0.0583,-0.2734,0.1697,1.514,1.35,1.6551,1.19,1.7854,-0.6779,-0.7816,-0.5898,-0.87,-0.4998,4660,100,-0.7159,-0.81,-0.6208,-0.91,-0.5436,-0.6439,-0.7474,-0.5504,-0.85,-0.4671,-0.7441,-0.8402,-0.6503,-0.93,-0.5628,-0.7544,-0.85,-0.6609999999999999,-0.9366,-0.5704,-7.76981296516352,-0.33856953234518,0.8406095322526601,7.0227,4.7315,10.177999999999999,3.3128,14.6167,,,1028.417,1030.3864,993.0474,1067.7943,960.5056,1106.9209,7.501,0.095,-0.31,0.2,griJHKs,2.2706,2.082,2.4697,1.87,2.6337,1.1868,1.0304,1.3101,0.89,1.4345,9.84650411635486,2.7963,2.7875,2.8071,2.7775,2.8158,-2.4846,-2.4962,-2.4722,-2.5078,-2.4613,1.27692400007691,1.1192,1.0279,1.2406,0.9381,1.3488,,1.4169999999999998,1.262,1.5298,1.1274,1.6501,10.0608,10.065,9.9848,10.1424,9.9125,10.2206,6,79.06,1.58,1.4489,1.2864,1.5897,1.1194,1.7101,7.08382360165836e-05,6.9695,6.6988,7.2364,6.4565,7.4903,,1.0539,0.9086,1.1698,0.77,1.2788,2.7990906679767997,0.03737345,0.156257991652186,2.72325,0.10635,7.043029798508075,6.79,-0.6892940319112061,2.73768621111454,0.9428200000000001,0.0427,1.0621062106210601,0.049217440562345005,2.126,-0.11800000000000001,0.007660911114357033,0.0,20.565413279357635,21.001641865564007
212732697,,-0.5102,-0.51,-0.635,-0.3071,-0.755,-0.1353,1.1357,0.93,1.2506,0.7712,1.3698,7.714372780962889,53.083,325.383,-1.5711,-1.6386,-1.4903,-1.7180000000000002,-1.4102,-1.024,-1.0868,-0.9103,-1.1732,-0.8099,0.6005,0.479,0.7298,0.35,0.8354,-1.6641,-1.735,-1.5899,-1.81,-1.5012,4560,100,-1.7061,-1.7730000000000001,-1.6302,-1.85,-1.5414,-1.6227,-1.69,-1.5418,-1.7692,-1.4703,-1.7348,-1.7934,-1.6503,-1.8728,-1.5702,-1.7434,-1.81,-1.6676,-1.889,-1.5902,-7.70349192145078,-0.409584691857123,0.9847333391595658,19.9526,13.4741,20.1771,8.6896,20.1789,,,1200.3259,1205.0358,1163.5898,1234.5299,1128.0801,1272.0065,3.52,0.077,-0.16,0.2,gJHKs,1.4340000000000002,1.2326,1.5501,1.0744,1.6696,0.2545,0.145,0.3697,0.0428,0.4897,10.299999496117001,2.303,2.2897,2.3124,2.2791,2.3224,-3.1847,-3.1996,-3.1613,-3.2149,-3.1438,0.7725378870453901,0.8683,0.8433,0.9527,0.7957,1.0422,,0.444,0.381,0.5898,0.27,0.6785,10.3965,10.405,10.329,10.4575,10.2617,10.5224,4,24.65,0.76,0.5253,0.35,0.6025,0.2778,0.7698,4.81132075282212e-06,10.8381,10.7152,11.3898,10.3276,11.7631,,0.0767,0.0052,0.2097,-0.09,0.3223,2.2882402445703103,0.03547005,0.122643933741902,6.4785,0.0844,11.67823283269321,10.92,-1.75845359958332,2.25998557424805,0.79172,0.0455,1.26612661266127,0.075393831786859,2.195,-0.147,0.003943199999630451,0.0,45.5990933980323,52.94246520186373
