EPIC,ALPHA,Av,Av2d,Av_68L,Av_68U,Av_95L,Av_95U,DDO51_finf,DDO51_finf_68L,DDO51_finf_68U,DDO51_finf_95L,DDO51_finf_95U,Gal_Rad,Glat,Glon,H,H_68L,H_68U,H_95L,H_95U,J,J_68L,J_68U,J_95L,J_95U,Kepler,Kepler_68L,Kepler_68U,Kepler_95L,Kepler_95U,Ks,Ks_68L,Ks_68U,Ks_95L,Ks_95U,Teff,Teff_err,W1,W1_68L,W1_68U,W1_95L,W1_95U,W2,W2_68L,W2_68U,W2_95L,W2_95U,W3,W3_68L,W3_68U,W3_95L,W3_95U,W4,W4_68L,W4_68U,W4_95L,W4_95U,X,Y,Z,age,age_68L,age_68U,age_95L,age_95U,age_err,alpha,dist,dist2d,dist_68L,dist_68U,dist_95L,dist_95U,dnu,dnu_err,feh,feh_err,fils,g,g_68L,g_68U,g_95L,g_95U,i,i_68L,i_68U,i_95L,i_95U,logAge,logg,logg_68L,logg_68U,logg_95L,logg_95U,logrho,logrho_68L,logrho_68U,logrho_95L,logrho_95U,m_seismo,mass,mass_68L,mass_68U,mass_95L,mass_95U,mass_err,mbol,mbol_68L,mbol_68U,mbol_95L,mbol_95U,mu0,mu02d,mu0_68L,mu0_68U,mu0_95L,mu0_95U,nfil,nmx,nmx_err,r,r_68L,r_68U,r_95L,r_95U,r_seismo,rad,rad_68L,rad_68U,rad_95L,rad_95U,rad_err,z,z_68L,z_68U,z_95L,z_95U,lgs,sig_Z,sig_Gal_Rad,sig_age,sig_mass,Rgaia,radius_val,Kabs,glogg,parallax,parallax_error,dist_ABJ,sig_dist_ABJ
212423781,0.44,0.1649,0.16,0.0796,0.2449,-0.0115,0.3249,2.5235,2.45,2.6414,2.3802,2.7497,8.04679463516711,47.869,313.716,0.3461,0.31,0.4318,0.2458,0.4897,0.8277,0.77,0.8994,0.71,0.9735,2.2041,2.1312,2.2901,2.07,2.3879,0.2847,0.2478,0.3697,0.1864,0.4296,5219,100,0.2474,0.21,0.3298,0.1516,0.3896,0.2862,0.2492,0.3698,0.186,0.4296,0.2217,0.17,0.2905,0.1106,0.3497,0.2054,0.17,0.2886,0.11,0.3481,-8.04232886655912,-0.26804906764264,0.436157105992043,9.531,7.8523,12.4837,6.2373,15.6695,,0.44,552.8396,553.3501,539.6596,564.2673,525.412,575.0113,14.29,0.07,-0.42,0.217,griJHKs,2.7789,2.7086,2.9097,2.6264,3.0101,1.9338,1.87,2.0175,1.81,2.1088,9.97913846954681,3.123,3.1175,3.1319,3.11,3.1374,-1.9373,-1.9532,-1.9338,-1.9599,-1.9288,0.981224776666768,0.9134,0.8452,0.9637,0.7943,1.0232,,2.1539,2.09,2.2406,2.028,2.3301,8.713,8.715,8.6606,8.7574,8.6025,8.7984,6,161.6,2.3,2.1449,2.0726,2.2301,2.01,2.3254,0.000556133557114,4.3381,4.1503,4.3849,4.0637,4.5077,,1.8334,1.77,1.9102,1.71,1.9958,3.13417590449114,0.01230385,0.064950547180525,2.3157,0.05925,4.22765656166658,4.53,0.135850616994995,3.20204911000278,1.65622,0.0526,0.606060606060606,0.019424432646078
212488258,0.15,0.1504,0.15,0.0429,0.2648,-0.065,0.381,2.1821,2.0394,2.2897,1.9138,2.3897,8.01156519265525,48.78,317.456,-0.0524,-0.1256,0.0298,-0.2142,0.0896,0.426,0.35,0.5208,0.25,0.5824,1.8387,1.7186,1.9297,1.61,2.0153,-0.1159,-0.184,-0.0303,-0.29,0.0107,5127,100,-0.1535,-0.223,-0.0699,-0.31,-0.0125,-0.1161,-0.1864,-0.0302,-0.2758,0.0298,-0.1774,-0.25,-0.0974,-0.3476,-0.0503,-0.194,-0.263,-0.1103,-0.35,-0.0506,-8.00710074756636,-0.267421866135324,0.47750964086188,7.4322,5.5899,9.6571,4.0272,11.6131,,0.15,600.198,601.1739,583.7811,617.2891,569.5083,635.8863,11.11,0.15,-0.437,0.212,griJHKs,2.4478,2.289,2.55,2.17,2.6624,1.5592,1.4534,1.6498,1.35,1.7288,9.87111738797801,2.9956,2.9909,3.0024,2.9849,3.0074,-2.157,-2.1729,-2.1462,-2.1863,-2.1348,1.08956453135596,0.9973,0.9238,1.0665,0.8792,1.1641,,1.7819,1.6702,1.8702,1.5682,1.9498,8.8915,8.895,8.8313,8.9524,8.7775,9.0169,6,120.7,1.3,1.7795,1.662,1.8701,1.55,1.9494,0.000248855180176,5.193,5.035,5.3796,4.8978,5.5753,,1.4475,1.3626,1.5497,1.248,1.61,3.0035798284424,0.016754,0.088649986116273,2.0336,0.07135,4.86844190792604,4.83,0.03286754743643,3.0504904013373,1.73712,0.0399,0.576057605760576,0.013311980739355
212527968,0.15,0.2309,0.23,0.165,0.3246,0.045,0.3888,2.0419,1.97,2.1841,1.9112,2.3098,7.93444014668654,48.298,324.462,-0.0986,-0.13,-0.0401,-0.1538,0.0298,0.3629,0.33,0.4355,0.29,0.514,1.7206,1.67,1.8271,1.6142,1.9301,-0.1603,-0.19,-0.1027,-0.21,-0.0315,5170,100,-0.1947,-0.2188,-0.1303,-0.2466,-0.0703,-0.1593,-0.19,-0.0973,-0.2252,-0.0302,-0.2214,-0.25,-0.1631,-0.27,-0.0912,-0.2378,-0.27,-0.1822,-0.29,-0.1112,-7.93007937346906,-0.263023899734738,0.533658975667405,3.7669,3.3497,4.9819,2.9512,6.5287,,0.15,680.2159,682.3387,666.9297,692.6092,650.6989,703.8573,11.96,0.05,-0.467,0.212,griJHKs,2.2935,2.21,2.4408,2.15,2.5732,1.4589,1.41,1.5474,1.37,1.6512,9.5759840911285,3.0564,3.0525,3.0665,3.0475,3.0723,-2.093,-2.1037,-2.0895,-2.1088,-2.0848,1.26014699566137,1.1877,1.1128,1.2245,1.0519,1.266,,1.682,1.63,1.779,1.5938,1.8897,9.1632,9.17,9.1204,9.2024,9.0669,9.2374,6,139.2,1.7,1.6613,1.61,1.7627,1.565,1.8702,0.000333984648367,5.2895,5.1727,5.3698,5.035,5.4051,,1.3642,1.3224,1.4498,1.2872,1.5498,3.06732540644636,0.01283975,0.069074079668773,1.215,0.0749,5.01425596361904,4.9,-0.074044005897941,2.9928446939966,1.49472,0.0423,0.669066906690669,0.01912518611644
212302714,0.235,0.2569,0.27,-0.005,0.4423,-0.2451,0.595,0.8592,0.73,1.2234,0.59,1.4552,7.51706666242512,44.501,315.533,-1.7246,-1.85,-1.5749,-1.97,-1.4684,-1.1508,-1.29,-0.9817,-1.4074,-0.8503,0.4321,0.2744,0.6697,0.15,0.8485,-1.8091,-1.95,-1.6824,-2.05,-1.5588,4504,100,-1.8506,-1.9752,-1.7104,-2.0966,-1.6099,-1.7808,-1.91,-1.6371,-2.0282,-1.5302,-1.882,-2.015,-1.7499,-2.13,-1.6414,-1.895,-2.03,-1.7663,-2.1358,-1.6503,-7.4735636809816,-0.807550068822945,1.15722910670693,6.2756,4.1267,11.3503,2.9854,18.1885,,0.235,1616.3166,1606.9411,1536.3847,1699.2199,1459.4523,1780.3565,3.24,0.07,-0.474,0.214,grJHKs,1.159,1.0214,1.51,0.89,1.7408,0.0868,-0.05,0.3173,-0.17,0.4836,9.79765525433349,2.309,2.2975,2.3223,2.2846,2.3324,-3.2028,-3.2237,-3.1845,-3.2457,-3.1687,1.25554000155435,1.0886,0.9375,1.217,0.8472,1.3718,,0.2992,0.161,0.5097,0.05,0.6696,11.0426,11.03,10.9325,11.1512,10.8209,11.2525,5,26.11,0.69,0.359,0.21,0.6038,0.09,0.7892,4.29117001909352E-06,11.8963,11.2202,12.544,10.7478,13.2438,,-0.0604,-0.196,0.1502,-0.31,0.3075,2.31054696236944,0.0814176,0.143411671558172,5.0747,0.13975,14.8018818143659,10.34,-1.85244908822084,2.0597866269913,0.57372,0.0458,1.75217521752175,0.148801995408581
212330307,-0.05,0.2684,0.27,0.125,0.7501,0.025,1.3066,1.6302,0.8424,1.6697,0.73,1.85,8.04226566056815,44.675,319.288,-1.6213,-1.65,-1.1852,-1.688,-1.0502,-1.1024,-1.13,-0.5888,-1.17,-0.4392,0.4079,0.37,1.0632,0.3012,1.2302,-1.7046,-1.73,-1.2788,-1.77,-1.1481,4695,100,-1.7424,-1.77,-1.322,-1.79,-1.1734,-1.6731,-1.69,-1.2328,-1.73,-1.1022,-1.7777,-1.79,-1.3441,-1.83,-1.2155,-1.7806,-1.7956,-1.3502,-1.83,-1.221,-8.03916031154231,-0.223469104076317,0.364896333122046,2.0508,1.8408,7.5943,1.7179,12.938,,-0.05,481.7954,481.9478,382.904,494.8633,354.4051,500.4994,4.761,0.078,-0.043,0.209,griJHKs,1.9057,1.1362,1.9498,1.01,2.117,0.0949,0.05,0.6979,0.002,0.8698,9.31192330876836,2.5478,2.5297,2.5575,2.5187,2.5674,-2.8741,-2.9313,-2.8659,-2.9437,-2.85,1.37154829615272,1.6424,1.1125,1.6902,0.9638,1.7282,,0.3306,0.29,0.9015,0.246,1.0697,8.4143,8.415,7.9154,8.4724,7.7475,8.497,6,44,1.01,0.332,0.29,0.9871,0.23,1.1613,1.59421347807424E-05,11.1312,9.3403,11.2191,8.7813,11.3244,,-0.0342,-0.07,0.5384,-0.11,0.7077,2.5462113744121,0.05597965,0.354401388492428,5.5435,0.5299,11.8858176647278,9.17,-1.41491899497425,2.4243964766878,2.33152,0.0655,0.429042904290429,0.012175044942835
212346731,0.245,-0.0377,-0.03,-0.2466,0.1449,-0.4074,0.3949,1.8347,1.6122,2.0297,1.2572,2.1302,7.99069701361515,45.756,315.558,-1.0669,-1.1788,-0.9702,-1.33,-0.8756,-0.4745,-0.6036,-0.3703,-0.7774,-0.2703,1.2087,1.0408,1.3497,0.79,1.4464,-1.1711,-1.29,-1.0881,-1.43,-0.9899,4589,100,-1.2147,-1.3294,-1.1303,-1.466,-1.0303,-1.1246,-1.2356,-1.0303,-1.39,-0.9415,-1.2406,-1.35,-1.15,-1.49,-1.0524,-1.2548,-1.3686,-1.1703,-1.5038,-1.0703,-7.98477168552938,-0.307668479644036,0.477136236652094,8.7162,5.5297,12.163,3.1557,17.1731,,0.245,629.7807,629.5061,606.038,657.1916,585.0999,687.8424,5.089,0.077,-0.012,0.214,riJHKs,2.1009,1.8892,2.2897,1.5504,2.3896,0.844,0.6876,0.9698,0.4646,1.0697,9.94032718691381,2.5761,2.5661,2.5874,2.5575,2.6009,-2.8152,-2.8296,-2.8012,-2.8463,-2.7853,1.37665961766075,1.1402,1.0185,1.2463,0.922,1.432,,1.0424,0.89,1.1561,0.6774,1.2501,8.9959,8.995,8.9125,9.0885,8.8362,9.1874,5,48.7,1.07,1.1383,0.9598,1.27,0.7128,1.3701,1.99311579372241E-05,8.9778,8.6577,9.4177,8.2794,9.9457,,0.6745,0.5272,0.7898,0.3226,0.8897,2.58532888968681,0.0255768,0.117652283559116,3.31665,0.1139,9.22202653209247,8.17,-1.31293683580838,2.58902490803727,1.48642,0.0407,0.672067206720672,0.018595660164602
212362900,-99.9,0.5486,0.55,0.4445,0.6348,0.3514,0.7249,1.3931,1.2996,1.4697,1.222,1.5497,7.1711852144406,46.108,316.063,-0.8562,-0.9442,-0.7903,-1.01,-0.7169,-0.3641,-0.45,-0.2913,-0.53,-0.2292,1.0457,0.963,1.1297,0.8712,1.1897,-0.9232,-1.01,-0.856,-1.0824,-0.7903,4698,100,-0.9481,-1.0432,-0.8903,-1.11,-0.8193,-0.9218,-1.0016,-0.8502,-1.0776,-0.7902,-0.9933,-1.0822,-0.9302,-1.15,-0.8609,-1.0035,-1.09,-0.9384,-1.1586,-0.8703,-7.07416461718055,-1.17562423794432,1.78415459769316,4.3635,3.1989,5.3955,2.4831,6.8892,,-99.9,2443.8186,2437.8102,2380.181,2514.6989,2325.412,2587.8532,6.606,0.089,-1.214,0.2,grJHKs,1.65,1.57,1.7419,1.49,1.8208,0.7736,0.6856,0.8497,0.5958,0.9097,9.63983498030274,2.7282,2.7175,2.7345,2.709,2.7424,-2.5946,-2.6056,-2.5813,-2.6163,-2.5701,1.2926062595525,1.166,1.0664,1.253,0.9862,1.3483,,0.9937,0.9082,1.0697,0.8212,1.1298,11.9403,11.935,11.883,12.0024,11.8325,12.0647,5,66.74,1.39,0.9921,0.9022,1.0697,0.81,1.1305,4.65692759876645E-05,7.6368,7.3784,7.9057,7.145,8.1379,,0.6577,0.569,0.7297,0.49,0.7978,2.72728360816441,0.06725895,0.082018595350845,1.0983,0.0933,8.1020583752313,6.81,-1.05216635735645,2.62042590818209,0.34602,0.0332,2.88628862886289,0.29758527011829
212373022,-99.9,0.3127,0.34,0.1646,0.4749,0.015,0.6205,0.2932,0.1474,0.4501,0.0228,0.5702,6.23876786197236,44.472,325.234,-1.8579,-1.99,-1.7223,-2.1,-1.6102,-1.3831,-1.51,-1.2347,-1.63,-1.1277,0.0081,-0.1432,0.1498,-0.2622,0.2701,-1.9257,-2.056,-1.7902,-2.157,-1.6703,5044,100,-1.9633,-2.09,-1.8252,-2.1946,-1.7102,-1.9723,-2.11,-1.8439,-2.21,-1.7245,-2.0091,-2.134,-1.87,-2.2344,-1.7503,-2.0306,-2.1548,-1.8904,-2.27,-1.7864,-6.03986908235224,-1.56275586820999,2.71019096732204,6.2114,3.7231,10.1166,2.6607,16.2344,,-99.9,3840.5355,3828.2474,3663.6994,4013.1685,3495.1023,4197.582,3.071,0.069,-2.311,0.2,griJHKs,0.5281,0.3792,0.6898,0.2508,0.81,-0.2649,-0.3964,-0.1103,-0.511,0.0097,9.7931894977207,2.254,2.2403,2.2674,2.2275,2.2793,-3.2618,-3.2838,-3.2428,-3.3038,-3.2243,1.10281788338939,1.039,0.8388,1.1065,0.745,1.2301,,-0.0821,-0.2198,0.0698,-0.3352,0.1898,12.922,12.915,12.8196,13.0174,12.7173,13.115,6,22,0.66,-0.0467,-0.1826,0.1098,-0.3016,0.2298,3.43755370130209E-06,12.0606,11.3386,12.7626,10.7557,13.3661,,-0.3795,-0.5122,-0.2303,-0.63,-0.1163,2.26075111939758,0.17473455,0.163333002815174,3.19675,0.2002,16.3736319265017,,-2.66250798749322,1.95522969422693,0.13332,0.0359,6.40864086408641,1.54903963831436
212406980,-99.9,0.279,0.28,0.075,0.4986,-0.1036,0.755,0.5676,0.275,0.7501,0.0272,0.8898,6.57513729915674,46.773,318.588,-1.8352,-1.9446,-1.6304,-2.0928,-1.5102,-1.2346,-1.4648,-1.11,-1.6366,-0.9903,0.2229,-0.0422,0.3897,-0.27,0.509,-1.8988,-2.01,-1.7015,-2.1628,-1.5902,4939,100,-1.9346,-2.0356,-1.7303,-2.19,-1.622,-1.8932,-2.01,-1.6996,-2.1674,-1.5903,-1.9668,-2.0732,-1.7703,-2.23,-1.6657,-1.9778,-2.0928,-1.7903,-2.25,-1.6853,-6.34784444037748,-1.71385573008085,2.77716904062081,3.2752,1.8408,4.5322,1.3107,7.3262,,-99.9,3783.0505,3784.4248,3593.5184,4022.3865,3431.626,4277.5009,3.622,0.07,-0.896,0.2,griJHKs,0.8445,0.558,1.0497,0.2718,1.1697,-0.0724,-0.3186,0.0897,-0.546,0.1898,9.51523782531843,2.3866,2.3735,2.3974,2.3625,2.4089,-3.1221,-3.1444,-3.0988,-3.1681,-3.0813,1.41012446068617,1.2562,1.0815,1.4386,0.9578,1.6441,,0.1415,-0.1088,0.2896,-0.3154,0.4097,12.8892,12.89,12.7776,13.0224,12.6775,13.156,6,30.07,0.77,0.1647,-0.1034,0.3296,-0.33,0.4482,6.46739627095797E-06,11.885,11.054,12.5302,10.5196,13.3407,,-0.1888,-0.4382,-0.0504,-0.6326,0.0697,2.39189384080614,0.21443405,0.183279138888068,1.3457,0.17855,12.7669328448467,,-1.84381605609932,1.90165634959568,0.21962,0.0427,4.35943594359436,0.960572842530002
212425409,0.32,0.23,0.23,0.0924,0.3648,-0.245,0.7214,0.8047,0.75,1.3923,0.6324,1.53,7.10228125244776,47.72,315.197,-1.6124,-1.65,-1.2928,-1.6796,-1.1499,-1.0958,-1.13,-0.7049,-1.1744,-0.5698,0.3882,0.33,0.8826,0.2678,1.0301,-1.6854,-1.71,-1.3646,-1.7502,-1.2302,4705,100,-1.7208,-1.75,-1.4072,-1.79,-1.2732,-1.6603,-1.69,-1.3411,-1.73,-1.2089,-1.7559,-1.77,-1.4277,-1.824,-1.3102,-1.7613,-1.79,-1.4527,-1.83,-1.3191,-6.98181567479021,-1.30255474822543,2.05556905490161,4.4758,3.6728,11.0708,3.5075,19.083,,0.32,2747.5872,2754.2285,2682.2545,2825.853,2260.8924,2893.9207,4.129,0.073,-0.468,0.215,griJHKs,1.097,1.05,1.696,0.9236,1.8298,0.084,0.03,0.5446,-0.0234,0.6897,9.65087067194993,2.4309,2.4194,2.4424,2.4083,2.4524,-3.0415,-3.0512,-2.997,-3.0588,-2.9748,1.09669926246971,1.2065,0.9248,1.2704,0.8016,1.305,,0.3189,0.27,0.7574,0.21,0.8899,12.1948,12.2,12.1425,12.2557,11.7714,12.3074,6,33.74,0.87,0.32,0.25,0.8057,0.206,0.9698,9.20437484064211E-06,10.9204,9.6632,11.1176,9.1504,11.3221,,-0.0379,-0.09,0.3916,-0.13,0.5424,2.43136579175959,0.07179925,0.079299127096912,6.595,0.2817,9.63041256374862,10.66,-1.79744231695118,2.45348475839975,0.31112,0.0452,3.18931893189319,0.53738787573075
212435800,0.03,-0.0349,-0.03,-0.1848,0.1349,-0.335,0.3078,1.6375,1.55,1.7055,1.45,1.8349,8.04265590975496,48.501,309.936,-1.0842,-1.1358,-1.0503,-1.2098,-1.0302,-0.4893,-0.5394,-0.4503,-0.6182,-0.4303,1.1218,1.0544,1.1696,0.9706,1.2298,-1.1752,-1.23,-1.141,-1.2938,-1.1103,4592,100,-1.216,-1.27,-1.1802,-1.335,-1.1502,-1.1416,-1.1952,-1.1099,-1.27,-1.089,-1.2472,-1.298,-1.2103,-1.3724,-1.1902,-1.2606,-1.31,-1.2211,-1.3758,-1.1903,-8.0365701780098,-0.312816010843491,0.487286808084938,19.9526,15.9257,20.1771,12.0033,20.1787,,0.03,615.7028,616.5949,600.7033,631.6879,588.1661,649.7462,4.549,0.086,0.091,0.21,iJHKs,1.9253,1.8388,1.9897,1.7394,2.11,0.7809,0.7244,0.8298,0.639,0.8698,10.299999496117,2.4584,2.4505,2.4674,2.4425,2.4745,-2.9327,-2.9462,-2.9202,-2.9588,-2.9096,0.815698293020217,0.8215,0.8102,0.887,0.7909,0.9549,,0.9823,0.93,1.0295,0.8346,1.0502,8.9469,8.95,8.8933,9.0025,8.8475,9.0637,4,35.21,0.97,1.0577,0.9952,1.1096,0.91,1.1681,1.1518037209045E-05,8.8974,8.7498,9.1422,8.6099,9.4179,,0.6267,0.5718,0.6698,0.49,0.7025,2.44460786438999,0.0154923,0.070092357895532,4.0269,0.0655,13.299626622313,10.78,-1.78949740184129,2.27957062540111,1.21522,0.0503,0.825082508250825,0.034790016836609
212436758,0.155,-0.1122,-0.18,-0.265,0.0677,-0.4668,0.3048,1.0355,0.8394,1.2701,0.75,1.5932,8.00607738494807,47.949,315.404,-1.5984,-1.672,-1.5303,-1.69,-1.1984,-1.0551,-1.1668,-0.9899,-1.17,-0.6067,0.5267,0.3676,0.6697,0.33,1.0371,-1.69,-1.7634,-1.6303,-1.77,-1.2865,4639,100,-1.7278,-1.8022,-1.6702,-1.81,-1.3291,-1.652,-1.7264,-1.5902,-1.735,-1.2502,-1.7545,-1.83,-1.6978,-1.8306,-1.3503,-1.7624,-1.8406,-1.7103,-1.85,-1.3756,-8.00069249595778,-0.293589303112245,0.489607129907599,4.2341,3.3497,5.5312,3.0479,13.9576,,0.155,624.3066,633.8698,613.1123,637.5028,599.7496,656.8848,4.195,0.08,-0.081,0.212,iJHKs,1.3217,1.13,1.5542,1.05,1.8873,0.1948,0.05,0.308,0.0278,0.6898,9.62676111087171,2.4572,2.447,2.4674,2.4369,2.4774,-3.0249,-3.0412,-3.0054,-3.0463,-2.9638,1.23225528999677,1.3134,1.2189,1.4144,0.9152,1.4453,,0.4169,0.2884,0.5297,0.2648,0.8897,8.977,9.01,8.9377,9.0224,8.8898,9.0874,4,36.08,0.9,0.4519,0.2916,0.5897,0.258,0.9698,1.00883997852287E-05,11.0786,10.8143,11.4562,9.4163,11.5349,,0.0516,-0.0778,0.1498,-0.0946,0.5297,2.45741961475413,0.01219525,0.058783803416134,1.09075,0.09775,12.2043018675811,10.72,-1.7678922984433,2.32458869140805,1.53252,0.0692,0.654065406540654,0.030242969952041
212446522,-0.06,0.2329,0.23,0.135,0.3368,0.035,0.4478,1.7761,1.6386,1.8697,1.4338,2.0097,7.55980352328668,45.852,326.764,-1.0586,-1.15,-0.9856,-1.25,-0.9465,-0.4592,-0.55,-0.3758,-0.6532,-0.3303,1.196,1.09,1.2876,0.9336,1.3498,-1.1529,-1.2338,-1.0703,-1.3308,-1.0303,4545,100,-1.1943,-1.29,-1.1262,-1.3718,-1.0703,-1.1133,-1.193,-1.0303,-1.29,-0.9904,-1.2251,-1.3122,-1.1499,-1.4088,-1.1103,-1.2368,-1.33,-1.1678,-1.4102,-1.1103,-7.54367169762233,-0.493605742662684,0.952325900538547,13.2833,9.8969,17.9836,7.1253,20.1788,,-0.06,1292.9968,1297.1796,1257.4765,1333.9742,1228.8533,1376.7194,4.765,0.08,-0.109,0.209,griJHKs,2.0513,1.9236,2.1498,1.73,2.2824,0.8399,0.7398,0.9297,0.61,0.9897,10.1233059811881,2.5154,2.5075,2.5265,2.4975,2.5348,-2.8706,-2.8869,-2.8587,-2.9016,-2.8463,1.1283335804988,0.9427,0.879,1.0432,0.8355,1.1438,,1.036,0.93,1.113,0.813,1.1698,10.558,10.565,10.4975,10.6257,10.4475,10.6942,6,41.95,1.01,1.1273,1.0116,1.21,0.8736,1.2897,1.49797428344327E-05,8.8677,8.5901,9.2433,8.3653,9.5924,,0.675,0.57,0.7536,0.4558,0.8098,2.51843980856856,0.03824885,0.109819864914269,4.04335,0.0821,10.4119091481554,7.74,-1.22951560575427,2.43359013800598,0.71352,0.0764,1.41614161416142,0.1719635571537
212451374,0.04,0.0934,0.09,-0.1139,0.2849,-0.3,0.4549,2.1328,1.89,2.4023,1.6992,2.5897,8.07025853731756,48.746,311.115,-0.896,-0.99,-0.7538,-1.09,-0.6657,-0.3141,-0.43,-0.164,-0.5258,-0.0502,1.4237,1.25,1.6195,1.1188,1.7697,-1.0051,-1.11,-0.885,-1.19,-0.7836,4533,100,-1.0545,-1.15,-0.9291,-1.23,-0.8306,-0.9574,-1.05,-0.8203,-1.1442,-0.7303,-1.0755,-1.17,-0.9457,-1.2554,-0.8503,-1.0928,-1.19,-0.9728,-1.27,-0.8763,-8.06584988414068,-0.266718026490094,0.429868601489358,7.3079,4.8417,11.4937,3.5917,17.1732,,0.04,536.8867,537.0317,512.2712,559.5712,486.9675,579.5123,5.922,0.084,0.359,0.211,griJHKs,2.3771,2.15,2.637,1.97,2.8201,1.0357,0.89,1.2232,0.761,1.3497,9.86379259591294,2.673,2.6602,2.6825,2.6504,2.6924,-2.6848,-2.6988,-2.6721,-2.7113,-2.6592,1.43915402991476,1.2254,1.0731,1.3364,0.9817,1.4602,,1.2333,1.09,1.3971,0.9844,1.5296,8.6494,8.65,8.5475,8.7393,8.4375,8.8153,6,60.87,1.25,1.354,1.17,1.5455,1.0484,1.7096,3.35283827900814E-05,8.3558,7.9294,8.6683,7.6384,8.994,,0.8582,0.73,1.0337,0.61,1.1482,2.6795370609072,0.02365,0.125467454429084,3.326,0.13165,8.19255461277544,7.32,-0.888256954765718,2.76685209933634,1.94772,0.057,0.513051305130513,0.015193053738371
212483502,0.175,0.1897,0.27,-0.0588,0.5048,-0.3429,0.8149,0.7916,0.59,0.9352,0.37,1.1024,8.10282478186167,49.522,309.987,-1.6153,-1.7172,-1.5702,-1.91,-1.5235,-1.0987,-1.2112,-1.0304,-1.43,-0.9819,0.3802,0.2232,0.4897,-0.0034,0.59,-1.6918,-1.7874,-1.6503,-1.9862,-1.6102,4866,100,-1.7239,-1.8236,-1.6902,-2.0236,-1.6499,-1.6629,-1.77,-1.6211,-1.97,-1.5848,-1.7582,-1.8664,-1.7299,-2.05,-1.6786,-1.7647,-1.866,-1.7302,-2.061,-1.6899,-8.09933476166638,-0.237793742588555,0.390014034683102,4.2858,3.121,5.3067,1.8009,6.0929,,0.175,478.0941,478.63,465.8113,498.2897,453.555,524.1842,4.016,0.079,-0.288,0.213,iJHKs,1.0804,0.8756,1.2298,0.6422,1.3898,0.0779,-0.0694,0.1697,-0.29,0.2559,9.63203190050819,2.44,2.4304,2.4524,2.4194,2.4624,-3.0425,-3.0563,-3.0291,-3.0809,-3.0187,1.39237731000189,1.2217,1.164,1.3469,1.1219,1.6128,,0.3111,0.17,0.4023,-0.05,0.4781,8.3976,8.4,8.3411,8.4874,8.2831,8.5974,4,34.62,0.86,0.3137,0.15,0.4122,-0.07,0.519,9.08615545471226E-06,10.9536,10.8143,11.3837,10.617,12.3877,,-0.043,-0.1712,0.0496,-0.39,0.1211,2.44985401546162,0.0162392,0.09661983784156,1.09285,0.1252,7.58008301807019,10.39,-1.65510886646946,2.70727448432194,2.07882,0.0516,0.48004800480048,0.012036414034353
212501221,0.12,0.0864,0.09,-0.0809,0.2949,-0.275,0.4648,1.2118,0.89,1.3092,0.6494,1.4297,7.91052282824075,49.338,315.562,-1.5208,-1.72,-1.4704,-1.87,-1.4385,-0.9524,-1.1782,-0.9102,-1.35,-0.8598,0.6802,0.3914,0.7297,0.19,0.8122,-1.6175,-1.815,-1.5703,-1.95,-1.527,4676,100,-1.66,-1.854,-1.6103,-1.99,-1.5696,-1.5751,-1.777,-1.5302,-1.917,-1.4902,-1.6869,-1.8938,-1.6499,-2.03,-1.6083,-1.697,-1.893,-1.6502,-2.0264,-1.6102,-7.90094255161339,-0.389202019808445,0.672857369953287,13.4331,6.1574,15.6624,4.504,20.1771,,0.12,853.1247,857.0378,821.2966,891.9389,818.6156,985.1,3.528,0.075,-0.057,0.212,griJHKs,1.5104,1.1752,1.5898,0.9384,1.7101,0.3381,0.0564,0.3701,-0.13,0.4481,10.1281762477793,2.3338,2.3225,2.3445,2.3125,2.3563,-3.141,-3.1788,-3.136,-3.1937,-3.1202,1.0953862301507,0.9531,0.8912,1.1334,0.853,1.2763,,0.5532,0.2916,0.5898,0.09,0.6323,9.6551,9.665,9.5725,9.7517,9.5654,9.9674,6,27.43,0.76,0.6058,0.3118,0.6501,0.11,0.7361,5.44627856203227E-06,10.8733,10.617,11.8145,10.4232,12.4606,,0.1824,-0.085,0.2101,-0.27,0.2724,2.34010395847428,0.03532115,0.128499379819405,7.2757,0.1803,10.3176574754357,10.95,-1.81437620064535,2.37183513935708,1.02902,0.0517,0.975097509750975,0.050339287468845
