#Id,age,age_68L,age_68U,age_95L,age_95U,mass,mass_68L,mass_68U,mass_95L,mass_95U,logg,logg_68L,logg_68U,logg_95L,logg_95U,rad,rad_68L,rad_68U,rad_95L,rad_95U,logrho,logrho_68L,logrho_68U,logrho_95L,logrho_95U,mbol,mbol_68L,mbol_68U,mbol_95L,mbol_95U,Kepler,Kepler_68L,Kepler_68U,Kepler_95L,Kepler_95U,g,g_68L,g_68U,g_95L,g_95U,r,r_68L,r_68U,r_95L,r_95U,i,i_68L,i_68U,i_95L,i_95U,z,z_68L,z_68U,z_95L,z_95U,DDO51_finf,DDO51_finf_68L,DDO51_finf_68U,DDO51_finf_95L,DDO51_finf_95U,J,J_68L,J_68U,J_95L,J_95U,H,H_68L,H_68U,H_95L,H_95U,Ks,Ks_68L,Ks_68U,Ks_95L,Ks_95U,W1,W1_68L,W1_68U,W1_95L,W1_95U,W2,W2_68L,W2_68U,W2_95L,W2_95U,W3,W3_68L,W3_68U,W3_95L,W3_95U,W4,W4_68L,W4_68U,W4_95L,W4_95U,Av2d,Av,Av_68L,Av_68U,Av_95L,Av_95U,mu02d,mu0,mu0_68L,mu0_68U,mu0_95L,mu0_95U,dist2d,dist,dist_68L,dist_68U,dist_95L,dist_95U,nfil,fils,GLON,GLAT,feh,efeh,teff,eteff,numax,Dnu,Z,m_seismo,r_seismo,percentage,sig_age,sig_mass,radius_val,Kabs,parallax,parallax_error,dist_ABJ,sig_dist_ABJ,BC_K,BC_G,A_K,sfd_A_K,Rgaia,Lumo,gLumo
206234070,19.5736,13.122,20.1782,8.9784,20.1784,0.885,0.8590000000000001,0.9701,0.8422,1.0665,2.3044,2.2925,2.3158,2.2783,2.3224,11.1536,10.7152,11.439,10.617,11.9156,-3.1918,-3.2037,-3.1635,-3.2197,-3.1488,0.4803,0.43,0.5819,0.31,0.5942,0.623,0.53,0.7019,0.4094,0.7498,1.5083,1.37,1.5894,1.151,1.6498,0.5489999999999999,0.45,0.6211,0.3316,0.6698,0.2686,0.21,0.3685,0.0848,0.3898,0.1098,0.0624,0.2097,-0.0434,0.2297,1.2114,1.0859999999999999,1.3098,0.8602,1.3697,-1.0191,-1.07,-0.9322,-1.156,-0.9098,-1.5776,-1.6192,-1.4903,-1.706,-1.4702,-1.6786,-1.7212,-1.5903,-1.8062,-1.5703,-1.724,-1.7630000000000001,-1.6303,-1.8476,-1.6103,-1.6324,-1.6818,-1.5502,-1.7676,-1.5302,-1.7506,-1.79,-1.6566,-1.87,-1.6305,-1.7598,-1.8030000000000002,-1.6702,-1.8872,-1.6502,0.02,0.0215,-0.075,0.1664,-0.175,0.3493,11.61,11.6026,11.5453,11.6524,11.4913,11.7025,2098.9396,2091.8186,2037.3231,2140.3583,1987.2839999999999,2190.2966,4,gJHKs,58.95399999999999,-56.07,0.20644787,0.16754543,4620.97,138.399,24.93,3.505,-1.7356240146939599,0.8292908552136781,4.85673644092156e-06,-6.2948186199233485,6.4516,0.0851,,-2.11780269298092,0.3949,0.1352,2.5622562256225603,1.42498257431426,2.1590000000000003,-0.11599999999999999,0.004625734598541426,0.0,13.638726758430439,50.92760545349458,76.15015354366625
206234446,17.8415,9.5962,20.1785,6.6298,20.1777,0.8542,0.8317,1.0142,0.8203,1.1114,2.3739,2.3625,2.384,2.3575,2.4032,10.6122,9.9669,10.8126,9.6828,10.9957,-3.0783,-3.0887,-3.0644,-3.0963,-3.0448,0.5703,0.48,0.6097,0.3832,0.6297,0.6563,0.5558,0.6902,0.45,0.7264,1.4115,1.31,1.4888,1.1628,1.5696,0.5817,0.4986,0.6297,0.38,0.6497,0.337,0.2422,0.3697,0.1468,0.3898,0.2065,0.121,0.2497,0.0166,0.2498,1.1096,1.01,1.1881,0.8634,1.2697,-0.8642,-0.9702,-0.8303,-1.05,-0.8155,-1.4923,-1.5290000000000001,-1.3704,-1.5782,-1.3303,-1.5831,-1.6124,-1.4503,-1.67,-1.4189,-1.6241,-1.6536,-1.4904,-1.7026,-1.4503,-1.5436,-1.5706,-1.4103,-1.63,-1.3786,-1.6531,-1.69,-1.527,-1.7432,-1.4899,-1.6609,-1.6942,-1.53,-1.7428,-1.4902,0.01,0.01,-0.0642,0.1049,-0.1289,0.2148,10.875,10.8671,10.8132,10.9225,10.7625,10.9693,1496.2357,1490.7862,1454.2863,1529.3429999999994,1420.6921,1562.6742,6,griJHKs,51.478,-49.21,0.029063033999999998,0.15898476,4760.08,116.273,30.12,4.053,-1.1286877795856298,0.8552090178830409,7.9633341512269e-06,0.118124313163315,8.2453,0.16,8.92,-1.33793477844281,0.7546,0.0572,1.3321332133213302,0.10734495953513,2.069,-0.07400000000000001,0.01908436125636384,0.0,9.292794109708167,51.91087975928251,39.80523267632028
206237975,4.0001,5.3346,20.1785,3.5294,20.1783,1.3592,0.9229999999999999,1.3802,0.8614,1.4386,2.4625,2.4525,2.4757,2.4425,2.4866,11.0925,9.361,11.2188,8.995,11.347999999999999,-2.9551,-3.0126,-2.9437,-3.0293,-2.9288,0.9994,0.5996,1.1297,0.35,1.0787,1.1709,0.726,1.3698,0.43,1.2931,2.0644,1.4442,2.1897,1.19,2.2783,1.102,0.6579999999999999,1.3097,0.3584,1.2298,0.8079,0.39,0.9662,0.121,0.9097,0.0683,0.23,0.7529,-0.01,0.7183,1.5748,1.1396,1.9098,0.89,2.0165,-1.0425,-0.8878,-0.4302,-1.09,-0.4509,-1.5929,-1.4818,-1.0502,-1.63,-1.0776,-1.6840000000000002,-1.5634,-1.1304,-1.73,-1.1851,-1.7244,-1.61,-1.1759,-1.77,-1.2285,-1.6427,-1.53,-1.1004,-1.6772,-1.1303,-1.7499,-1.6392,-1.2103,-1.79,-1.252,-1.7611,-1.65,-1.2195,-1.805,-1.2699,0.13,0.1348,-0.005,0.4083,-0.1855,0.7049,11.115,11.1083,11.0312,11.2125,10.9975,11.5541,1671.0904,1665.9448,1607.8665,1747.8491,1583.0692,2045.5859,5,giJHKs,59.18600000000001,-56.148999999999994,0.069370314,0.16880442,4482.84,132.782,36.65,4.359,-1.3835487834374398,1.05243849539674,1.08768709293817e-05,-22.5692690261373,16.1784,0.4362,9.58,-1.6013426285756498,0.5064,0.044000000000000004,1.9831983198319798,0.185036525194962,2.248,-0.17300000000000001,0.0040826183974640405,0.0,10.968576289059484,44.6130955420815,43.62184236989779
206238956,7.5048,5.559,10.1942,4.1553,13.3308,1.2301,1.1632,1.3259999999999998,1.0417,1.4222,3.0295,3.0206,3.0374,3.0125,3.0452,5.5933,5.3703,5.7437,5.2192,5.943,-2.1549,-2.1638,-2.1422,-2.1738,-2.1314,2.0074,1.95,2.1441,1.8556,2.2297,2.1828,2.09,2.3040000000000003,1.99,2.404,3.1521,3.01,3.2514,2.89,3.3535,2.1129,2.01,2.2256,1.8926,2.3098,1.818,1.726,1.9297,1.6168,2.0102,1.6723,1.5554,1.7501,1.47,1.8447,2.9047,2.79,3.0394,2.6696,3.1497,0.5197,0.43,0.6111,0.3402,0.6897,-0.0381,-0.1144,0.0497,-0.19,0.1277,-0.1433,-0.23,-0.069,-0.301,0.0101,-0.1927,-0.27,-0.1103,-0.35,-0.04,-0.0946,-0.172,-0.0103,-0.25,0.063,-0.2052,-0.29,-0.1298,-0.37,-0.0588,-0.2302,-0.3082,-0.1502,-0.3762,-0.0703,-0.03,-0.0013,-0.125,0.0968,-0.225,0.2128,9.22,9.2111,9.1475,9.2733,9.0865,9.3374,698.2322,695.3663,675.3051,715.5796,656.6137,737.0372,6,griJHKs,48.894,-46.132,0.9927564,0.17804859,4603.94,134.261,137.06,11.037,-0.501316175890721,1.3938463477168301,0.000264275728644,13.311628950233901,2.3176,0.0814,4.79,-0.09706352336816301,1.4839,0.0476,0.675067506750675,0.021899732257442,2.174,-0.12,0.008719995525724633,0.0,5.3704926974665765,12.61959384395994,11.634223729107564
206239697,2.1756,1.9634,6.381,1.5667,10.9002,1.0687,0.9999,1.4296,0.8665,1.5486,2.4899,2.4775,2.5023,2.4644,2.5124,10.9757,9.4189,11.0411,8.8724,11.4275,-2.9385,-2.9733,-2.9188,-2.9987,-2.9068,0.5076,0.27,0.7456,-0.0208,0.77,0.5809,0.3302,0.83,0.01,0.8571,1.2163,0.93,1.5009,0.5532,1.5296,0.5222,0.2724,0.7701,-0.0366,0.8097,0.2865,0.052000000000000005,0.5298,-0.25,0.5503,0.1671,-0.053,0.4096,-0.3334,0.4301,0.94,0.6566,1.2097,0.31,1.2495,-0.8672,-1.0832,-0.6499,-1.33,-0.6298,-1.3814,-1.6906,-1.2902,-1.778,-1.1502,-1.7423,-1.7632,-1.3699,-1.8472,-1.2303,-1.4811,-1.79,-1.4018,-1.87,-1.2593,-1.4544,-1.7658,-1.3703,-1.85,-1.226,-1.5186,-1.83,-1.4442,-1.91,-1.3019,-1.8219999999999998,-1.8358,-1.4504,-1.9182,-1.3102,0.27,0.2726,0.085,0.4785,-0.175,0.7731,12.18,12.171,12.0551,12.2775,11.9675,12.5361,2728.9770000000008,2717.7090000000007,2576.4392,2854.3391,2474.5712,3215.281,6,griJHKs,60.316,-56.948,-0.95680695,0.16412520000000005,4772.06,134.35299999999998,38.16,4.416,-2.2779182519781003,1.23868274813247,1.1992206050959101e-05,15.9055626586009,4.2054,0.3609,8.09,-1.23565368488604,0.3965,0.0317,2.5232523252325203,0.21298238087494797,2.044,-0.1,0.008311221481850097,0.0,8.967294579765174,56.08911242678853,37.44009873467405
206242642,10.8649,7.6736,14.9986,5.9566,20.1147,1.0996,1.0092,1.1894,0.9495,1.2822,2.9447,2.9345,2.9525,2.9283,2.9624,5.7911,5.6079,5.9971,5.4702,6.1933,-2.2551,-2.2663,-2.2451,-2.2763,-2.235,1.9384,1.8262,2.0697,1.7080000000000002,2.1497,2.0825,1.9412,2.2302,1.81,2.3368,2.9959,2.79,3.1788,2.61,3.3174,2.0154,1.87,2.1593,1.73,2.2587,1.7175,1.5912,1.8498,1.479,1.9497,1.5582,1.45,1.6867,1.3398,1.7697,2.7552,2.535,2.9501,2.35,3.1004,0.4331,0.33,0.5348,0.2388,0.6098,-0.1373,-0.23,-0.05,-0.31,0.0186,-0.2358,-0.3218,-0.1504,-0.4024,-0.0902,-0.278,-0.3586,-0.1902,-0.4368,-0.1302,-0.1902,-0.27,-0.0941,-0.3506,-0.0303,-0.3017,-0.39,-0.2198,-0.4602,-0.1503,-0.3091,-0.3962,-0.2303,-0.4722,-0.1702,-0.03,-0.0294,-0.1833,0.1248,-0.325,0.2717,9.425,9.4231,9.3478,9.4974,9.2775,9.5683,767.3612,766.6989,740.5597,793.3858,716.9684,819.7208,6,griJHKs,53.006,-50.56800000000001,0.36144118,0.16442961,4666.52,138.516,112.46,9.793,-0.592182093343787,1.2676907553166101,0.00017187226198500002,15.2865364965999,3.6625,0.0901,4.98,-0.197523475057537,1.3298,0.0316,0.7530753075307529,0.017995067305863997,2.1319999999999997,-0.10099999999999999,0.011601761402981428,0.0,5.574460145621314,14.278585435547704,13.23026933625635
206246011,8.6428,5.7372,14.6173,4.1467,20.1785,1.0841,0.9731,1.2021,0.9078,1.3271,2.667,2.6552,2.6774,2.6453,2.6874,7.9076,7.6005,8.2787,7.4049,8.6683,-2.6713,-2.6838,-2.6574,-2.6978,-2.6463,1.2216,1.07,1.4025,0.93,1.5139,1.3601,1.17,1.5623,1.028,1.7297,2.1777,1.95,2.464,1.7576,2.7098,1.2926,1.0979999999999999,1.4897,0.95,1.6524,1.0135,0.85,1.2041,0.705,1.3301,0.8558,0.71,1.0352,0.5812,1.1498,1.8834,1.67,2.2048,1.47,2.4649,-0.2619,-0.39,-0.1129,-0.51,-0.0257,-0.8389,-0.95,-0.7117,-1.0462,-0.6303,-0.9334,-1.0348,-0.8099,-1.13,-0.7331,-0.9712,-1.0702,-0.8503,-1.1804,-0.79,-0.8909,-1.0036,-0.7702,-1.099,-0.6903,-0.9968,-1.11,-0.8866,-1.2032,-0.8103,-1.0071,-1.11,-0.8919,-1.2178,-0.8299,0.13,0.1355,-0.055,0.3412,-0.275,0.5187,10.085,10.083,9.9775,10.1798,9.8778,10.2624,1039.9202,1038.9811,989.6918,1086.3075,945.2574,1128.4646,6,griJHKs,55.441,-52.808,-0.030329862000000006,0.18913778,4580.61,175.03599999999997,59.41,6.02,-0.8276672310110369,1.27282903584522,3.39933395305218e-05,17.4088216811385,5.9745,0.1145,7.03,-0.9725367490880108,0.9449,0.0473,1.0621062106210601,0.054579800000879,2.182,-0.138,0.013668711106919564,0.0,8.071081057765719,24.715715233906003,25.7482202363208
206246651,16.1589,10.7349,20.1762,6.3372,20.1789,1.003,0.9593,1.124,0.9174,1.2822,2.1136,2.1025,2.1254,2.0925,2.1374,14.6828,14.1254,15.267999999999999,13.8676,16.3067,-3.4948,-3.5162,-3.4751,-3.5387,-3.4575,0.2278,0.1678,0.4297,0.01,0.4819,0.5287,0.4472,0.8097,0.2994,0.9097,1.6674,1.51,1.9774,1.3914,2.1697,0.4721,0.37,0.7609999999999999,0.2396,0.8897,0.0849,0.0108,0.3297,-0.1376,0.4097,-0.1489,-0.21,0.0624,-0.3696,0.1101,1.3921,1.23,1.7175,1.1086,1.9098,-1.3804,-1.43,-1.1952,-1.59,-1.1622,-2.0165,-2.0832,-1.8902,-2.225,-1.8504,-2.1533,-2.2184,-2.0303,-2.3592,-1.9902,-2.2164,-2.2796,-2.0902,-2.4204,-2.0502,-2.0937,-2.1604,-1.9703,-2.3006,-1.9303,-2.2241,-2.2988,-2.1102,-2.4376,-2.0703,-2.2583,-2.3332,-2.1503,-2.4716,-2.1102,0.06,0.0887,-0.125,0.2602,-0.3831,0.3649,10.115,10.0979,10.0124,10.1777,9.9357,10.2674,1054.3868,1046.0968,1005.7266,1085.2851,970.8231,1131.0591,6,griJHKs,48.985,-46.008,0.48476957,0.16110477,4240.42,116.38799999999999,17.07,2.373,-0.7526005195660791,1.1138208113630301,1.46020245209445e-06,11.0489343333033,4.72065,0.121,16.19,-2.4546879101311,0.838,0.0661,1.2031203120312,0.10138209406930901,2.414,-0.29100000000000004,0.013834078859494387,0.0,16.747799497780875,62.58118651034336,81.42195624030035
206246830,3.7102,2.6847,5.1866,1.9297,7.8533,1.2666,1.1348,1.3612,1.0345,1.5065,2.8135,2.8032,2.8224,2.7939999999999996,2.8324,7.2235,6.9323,7.481,6.6374,7.7473,-2.4801,-2.492,-2.4663,-2.505,-2.4538,1.1474,1.05,1.2776,0.94,1.4298,1.2189,1.1058,1.3498,0.9792,1.51,1.8763,1.73,2.0229,1.59,2.2386,1.1472,1.0474,1.2897,0.9246,1.4497,0.9278,0.82,1.0498,0.71,1.2044,0.8208,0.71,0.9294,0.5996,1.0698,1.5951,1.4628,1.7501,1.3124,1.9501,-0.2227,-0.3116,-0.1103,-0.4132,0.0098,-0.737,-0.81,-0.6271,-0.9098,-0.5303,-0.8109,-0.8706,-0.6904,-0.97,-0.5988,-0.8387,-0.91,-0.732,-0.998,-0.6302,-0.7895,-0.87,-0.6865,-0.9518,-0.5704,-0.8715,-0.9486,-0.7703,-1.03,-0.6625,-0.8815,-0.95,-0.7716,-1.05,-0.6807,0.04,0.0408,-0.095,0.157,-0.215,0.2769,10.69,10.6953,10.6158,10.7575,10.543,10.8174,1374.0423,1377.3962,1327.8532,1417.4289,1284.1329,1457.0897,6,griJHKs,53.292,-50.736000000000004,-0.36139747,0.1583864,5004.68,113.189,80.33,7.641,-1.06643250924634,1.3844885851851298,7.74008913428463e-05,9.30748343479602,1.25095,0.1132,6.92,-0.8001508217166899,0.7285,0.0531,1.38013801380138,0.10629559859508801,1.909,-0.027999999999999997,0.00995037511973785,0.0,7.094016539891812,29.38942839898598,28.345242617988667
206249284,19.5538,4.7676,20.1788,3.4914,20.1784,0.8073,0.8016,1.2173,0.7798,1.2872,2.4335,2.4225,2.4454,2.4125,2.4552,10.9472,9.1571,11.0139,8.8308,11.0527,-3.0342,-3.0387,-2.9696,-3.0438,-2.9529,0.8985,0.3466,0.9497,0.21,0.9691,1.0323,0.4134,1.0897,0.248,1.1098,1.8151,1.133,1.9097,0.8624,1.9301,0.9697,0.3484,1.0296,0.19,1.0494,0.6966,0.11199999999999999,0.7498,-0.0256,0.7697,0.5452,-0.013999999999999999,0.5898,-0.1332,0.6097,1.524,0.8306,1.6097,0.59,1.6474,-0.5619,-1.0804,-0.5303,-1.1622,-0.5103,-1.6201,-1.63,-1.1452,-1.653,-1.0902,-1.6964,-1.71,-1.2401,-1.73,-1.1805,-1.7293,-1.75,-1.2831,-1.757,-1.2102,-1.2057,-1.6482,-1.1703,-1.71,-1.1528,-1.7594,-1.77,-1.3073,-1.79,-1.2508,-1.7732,-1.79,-1.3271,-1.8096,-1.2703,-0.14,-0.1389,-0.215,-0.0552,-0.305,0.1406,10.035,10.0363,9.9967,10.0824,9.9625,10.4587,1016.2486,1016.8455,998.4811,1038.6969,982.8787,1235.184,6,griJHKs,56.006,-53.226000000000006,-0.058617552999999996,0.22215029,4876.07,229.257,32.97,4.327,-0.8144964147856751,0.8951721548549642,1.0055585015489e-05,10.8846965012962,14.7862,0.41,9.62,-1.5261270792398602,0.8673,0.063,1.16111611161116,0.08920038993352,1.995,-0.045,0.011709622717848582,0.0,10.026477027344733,60.824193825819464,51.02311658804874
206253936,19.9526,17.1159,20.1766,14.0799,20.1787,0.843,0.8279,0.87,0.8128,0.9085,2.3735,2.3658,2.3775,2.3591,2.3824,9.8562,9.6828,10.0024,9.594,10.2547,-3.06,-3.072,-3.0488,-3.0828,-3.0413,0.5913,0.5628,0.6097,0.535,0.6296,0.6709999999999999,0.6342,0.6897,0.6106,0.7098,1.4233,1.37,1.4574,1.33,1.489,0.5953,0.57,0.6249,0.5308,0.6298,0.3538,0.33,0.3807,0.2992,0.3897,0.2289,0.20600000000000002,0.2498,0.17,0.2604,1.1268,1.0834,1.1697,1.033,1.1897,-0.8462,-0.8736,-0.8302,-0.904,-0.8103,-1.3661,-1.39,-1.3351,-1.445,-1.3302,-1.4491,-1.4864,-1.4303,-1.5298,-1.4102,-1.489,-1.5284,-1.4699,-1.57,-1.445,-1.4161,-1.4434,-1.3902,-1.4836,-1.3702,-1.5184,-1.5462,-1.4904,-1.5884,-1.4702,-1.5243,-1.55,-1.4928,-1.5919999999999999,-1.4702,0.13,0.1305,0.0812,0.1848,0.0331,0.2348,10.89,10.8882,10.8596,10.9174,10.8352,10.9524,1506.6066,1505.3381,1485.662,1525.7511,1469.0611,1550.5513,6,griJHKs,49.4,-46.286,0.27854793,0.16382839,4714.63,116.70200000000001,28.62,4.1419999999999995,-1.08805583452226,0.663028718035724,7.8649010851067e-06,-21.3489065200802,2.8367,0.02105,8.51,-1.27164764501953,0.7323,0.059000000000000004,1.3741374137413702,0.118557537041913,2.1,-0.08199999999999999,0.007090136749415533,0.0,9.10795772207068,43.0923329106065,36.79789732681886
206254014,18.9553,11.8932,20.178,7.5527,20.1789,0.7975,0.7533,0.8789,0.7311,0.982,2.5164,2.5075,2.5266,2.4975,2.5361,8.1462,7.9068,8.4668,7.8026,8.9117,-2.8358,-2.8512,-2.8215,-2.867,-2.8088,1.0001,0.87,1.0575,0.7490000000000001,1.1098,1.092,0.95,1.1543,0.8152,1.2098,1.7362,1.5958,1.8497,1.45,1.9480000000000002,1.0348,0.89,1.0921,0.7596,1.1497,0.7843,0.66,0.8498,0.5246,0.8897,0.6563,0.53,0.7109,0.4032,0.7497,1.4514,1.3219999999999998,1.5696,1.1640000000000001,1.6501,-0.4005,-0.5136,-0.3503,-0.6436,-0.3302,-0.94,-1.0424,-0.8903,-1.1632,-0.8702,-1.0178,-1.1218,-0.9703,-1.23,-0.9365,-1.0507,-1.1618,-1.0098,-1.2618,-0.9703,-1.0062,-1.103,-0.9503,-1.222,-0.9302,-1.0867,-1.19,-1.0388,-1.2996,-1.0103,-1.105,-1.2006,-1.0503,-1.3194,-1.0303,0.33,0.3193,0.205,0.4369,0.095,0.5552,11.525,11.5203,11.4675,11.5911,11.4275,11.6728,2018.366,2014.0006,1965.6217,2080.7438,1929.7451,2160.577,5,grJHKs,56.698,-53.706,-0.78627099,0.17190802,4681.37,148.361,40.83,4.99,-1.62326489402946,0.9042485380837868,1.62273122771522e-05,13.3853966249263,7.0621,0.0628,5.94,-0.8137753551514479,0.5347,0.0462,1.87818781878188,0.174468907942722,2.105,-0.122,0.012020986035981264,0.0,7.44748562360516,28.614920083616475,23.916727076495867
206254392,18.595,12.9539,20.1775,8.4198,20.1788,0.9217,0.8669,0.9825,0.8394,1.0776,2.7946,2.7875,2.804,2.7797,2.8124,6.3042,6.166,6.5020000000000024,6.0534,6.7355,-2.4455,-2.4563,-2.4344,-2.4688,-2.4253,1.7179,1.6019999999999999,1.7697,1.4672,1.8097,1.8406,1.71,1.9101,1.55,1.9618,2.6304,2.4748,2.7501,2.2788,2.8498,1.7702,1.65,1.8494,1.4836,1.8898,1.5041,1.39,1.5687,1.23,1.5955,1.3578,1.2464,1.4097,1.0976,1.4301,2.3544,2.21,2.5005,2.0092,2.6097,0.2476,0.1502,0.2897,0.0294,0.3098,-0.3293,-0.4138,-0.2903,-0.5188,-0.2703,-0.4251,-0.51,-0.3883,-0.5982,-0.3502,-0.4663,-0.55,-0.4287,-0.6364,-0.3903,-0.3852,-0.4726,-0.3502,-0.5784,-0.3299,-0.4922,-0.5704,-0.4502,-0.6729999999999999,-0.4302,-0.5049,-0.59,-0.4696,-0.6748,-0.4303,0.32,0.2802,0.195,0.4017,0.10099999999999999,0.5149,7.795,7.8002,7.7575,7.8574,7.7207,7.9224,362.24300000000005,363.1033,356.041,372.8024,350.05800000000005,384.1398,6,griJHKs,60.50899999999999,-56.718999999999994,0.019881938999999998,0.16466812,4699.31,128.923,78.49,7.8660000000000005,-0.303550502014922,1.0463350370986,7.76638470850432e-05,13.5222997828581,5.6411,0.0578,6.53,-0.7164636100885391,2.38,0.0387,0.42004200420042,0.0068558518579100005,2.106,-0.096,0.006002284370267321,0.0,7.083188670228108,17.401507604372746,21.96769702874677
206255139,12.25,9.2897,17.5714,5.1511,20.1778,0.9569,0.8768,1.0279,0.855,1.2313,2.3409999999999997,2.3313,2.3524,2.3225,2.3647,10.8331,10.4232,11.14,10.3276,12.1202,-3.1319,-3.1488,-3.1162,-3.1738,-3.1063,0.5303,0.44299999999999995,0.6098,0.2162,0.6298,0.6563,0.546,0.7496,0.3006,0.7698,1.4796,1.3119999999999998,1.6098,1.0472,1.6697,0.5811,0.4688,0.6697,0.225,0.6901,0.3146,0.2132,0.3897,-0.018000000000000002,0.4097,0.1627,0.0694,0.2298,-0.153,0.2498,1.1902,1.0076,1.3097,0.7406,1.3698,-0.9607,-1.03,-0.8902,-1.2409999999999999,-0.8702,-1.5259,-1.5836,-1.4499,-1.7854,-1.4303,-1.6181,-1.67,-1.5364,-1.87,-1.5164,-1.6604,-1.71,-1.575,-1.9222,-1.5699,-1.5773,-1.63,-1.496,-1.83,-1.473,-1.6907,-1.744,-1.6103,-1.9412,-1.5903,-1.6973,-1.75,-1.6155,-1.95,-1.5972,-0.21,-0.2101,-0.285,-0.0965,-0.375,0.0416,10.435,10.4285,10.3875,10.467,10.3375,10.5076,1221.7994,1218.1742,1195.3634,1239.9452,1168.1535,1263.3431,6,griJHKs,49.88,-46.813,0.069969797,0.16443046,4817.83,133.81799999999998,27.95,3.611,-0.888199957043928,1.10434583312411,5.90122486464644e-06,15.4086982050487,4.14085,0.07555,9.54,-1.4425381311068501,0.9104,0.1168,1.11911191119112,0.17590608548135694,2.033,-0.055999999999999994,0.00697031510239226,0.0,9.732297028998184,56.76778127012843,45.817050353915896
206255910,19.9526,13.3045,20.1784,8.6457,20.1785,0.821,0.7878,0.8952,0.762,0.9886,2.5493,2.5393,2.5574,2.5325,2.568,7.97,7.8163,8.2784,7.6362,8.5891,-2.7969999999999997,-2.8082,-2.7813,-2.8213,-2.7680000000000002,1.1342,1.0314,1.1896,0.8986,1.2298,1.2396,1.1278,1.3097,0.97,1.3544,1.9658,1.8276,2.0698,1.65,2.1583,1.1784,1.07,1.2494,0.9124,1.2897,0.9251,0.81,0.9758,0.67,1.0165,0.7836,0.6754,0.8298,0.5502,0.8697,1.6764,1.5456,1.7897,1.37,1.8832,-0.3017,-0.4066,-0.2699,-0.5104,-0.2303,-0.8696,-0.9552,-0.8303,-1.0698,-0.8102,-0.9508,-1.0346,-0.9102,-1.13,-0.8711,-0.9921,-1.0746,-0.9503,-1.17,-0.9127,-0.9256,-1.015,-0.8902,-1.1274,-0.8699,-1.0251,-1.11,-0.9849,-1.2046,-0.9503,-1.0373,-1.1144,-0.9903,-1.2246,-0.9703,0.01,0.0063,-0.0991,0.0949,-0.195,0.2026,12.205,12.208,12.1634,12.2624,12.1275,12.3289,2760.5778,2764.397,2708.195,2834.5413,2663.7896,2922.6565,6,griJHKs,49.653999999999996,-46.527,-0.3479724,0.16707708,4784.3,136.641,44.01,5.289,-2.00611922600724,0.9270002485369928,1.9864943927558602e-05,12.911114316320699,6.6481,0.0742,5.46,-0.44051626268308103,0.4592,0.0539,2.1902190219021898,0.292281468319553,2.0469999999999997,-0.08,0.009888410252195338,0.0,6.172960485281549,29.88001353541372,17.92466884789088
206257202,16.3671,12.4108,20.1765,7.1532,20.1789,0.7796,0.7447,0.8676,0.7244,0.9917,2.2552,2.2462,2.2674,2.2355,2.2774,10.8776,10.617,11.4017,10.4232,12.1258,-3.2254,-3.2438,-3.2076,-3.2687,-3.1932,0.4387,0.33,0.4969,0.0872,0.5497,0.5543,0.4318,0.6098,0.152,0.6897,1.2633,1.13,1.3369,0.8058,1.4697,0.4978,0.39,0.568,0.0906,0.6298,0.2359,0.1192,0.2898,-0.1432,0.3497,0.0911,-0.015,0.1497,-0.2678,0.1898,0.9681,0.8454,1.0496,0.5182,1.1697,-0.9877,-1.0872,-0.9303,-1.3136,-0.9099,-1.5488,-1.65,-1.4957,-1.8262,-1.4703,-1.6258,-1.73,-1.5753,-1.903,-1.5502,-1.6659,-1.7648,-1.6102,-1.9418,-1.5902,-1.618,-1.7209999999999999,-1.5702,-1.8804,-1.5303,-1.7048,-1.8034,-1.6503,-1.9796,-1.6299,-1.7191,-1.8224,-1.6702,-1.9774,-1.6303,0.2,0.1989,0.1232,0.285,0.035,0.3765,12.94,12.9369,12.8925,12.9959,12.8552,13.0674,3872.5757,3866.9961,3788.7852,3973.6147,3724.3448,4106.6692,6,griJHKs,53.405,-50.56,-0.73288805,0.16343709,4685.06,133.828,22.26,3.201,-2.98644342244443,0.866359068362625,3.64194787416569e-06,11.128664489818599,3.88285,0.08800000000000001,8.39,-1.55727605925654,0.2566,0.0326,3.84638463846385,0.536004981146072,2.105,-0.11900000000000001,0.00914500005543232,0.0,10.485777369356677,51.18200883114977,47.561158391751555
